rank_position,content_id,baseline_score,reason_code,action_label,content_age_days,impressions_prev_30d,impressions_last_30d
2120,content_4b22021d1adc,21.180913582360102,STALE_HIGH_DROP,URGENT_REFRESH,419,310,120
2121,content_192c8fc0d00e,21.173610563842487,STALE_HIGH_DROP,URGENT_REFRESH,312,157,42
2122,content_0c9b1639db05,21.172928599585365,STALE_HIGH_DROP,URGENT_REFRESH,557,264,105
2123,content_72acf95b21ff,21.161207767723777,STALE_HIGH_DROP,URGENT_REFRESH,229,16147,9662
2124,content_272dc2b8320d,21.15425522011156,STALE_HIGH_DROP,URGENT_REFRESH,280,1210,570
2125,content_2abff466c883,21.150133307188568,STALE_HIGH_DROP,URGENT_REFRESH,225,1328,607
2126,content_318e52eb40cf,21.149831818336416,STALE_HIGH_DROP,URGENT_REFRESH,441,387,161
2127,content_c9a2ee52a7dc,21.14578440542773,STALE_HIGH_DROP,URGENT_REFRESH,300,3956,2186
2128,content_1039ea0b68dd,21.142090980652437,STALE_HIGH_DROP,URGENT_REFRESH,224,11370,6617
2129,content_d6781bbbb388,21.14048192475409,STALE_HIGH_DROP,URGENT_REFRESH,287,1371,662
2130,content_8606dd109b92,21.13868082066111,STALE_HIGH_DROP,URGENT_REFRESH,354,341,130
2131,content_4d612be43d8a,21.137371463842722,STALE_HIGH_DROP,URGENT_REFRESH,236,320,105
2132,content_ce9a609a31fe,21.13735325444762,STALE_HIGH_DROP,URGENT_REFRESH,287,8030,4696
2133,content_698801c4a6e6,21.13383012516536,STALE_HIGH_DROP,URGENT_REFRESH,329,803,365
2134,content_d4cdb8cd52fd,21.12951154052267,STALE_HIGH_DROP,URGENT_REFRESH,389,174,54
2135,content_a2da35902052,21.12637183988123,STALE_HIGH_DROP,URGENT_REFRESH,182,72,3
2136,content_70b4b78ac50e,21.116240026040728,STALE_HIGH_DROP,URGENT_REFRESH,417,212,73
2137,content_0a043365efdb,21.114918337701226,STALE_HIGH_DROP,URGENT_REFRESH,330,407,160
2138,content_cff6fa6c172f,21.11338991147246,STALE_HIGH_DROP,URGENT_REFRESH,187,131,22
2139,content_9d186a0f4729,21.107256626695115,STALE_HIGH_DROP,URGENT_REFRESH,445,238,87
2140,content_971fb2a30c56,21.10013970491349,STALE_HIGH_DROP,URGENT_REFRESH,187,260,71
2141,content_b5252147f2d0,21.09708735628581,STALE_HIGH_DROP,URGENT_REFRESH,557,48,6
2142,content_227efcce3f1a,21.094242479993266,STALE_HIGH_DROP,URGENT_REFRESH,421,10436,6500
2143,content_8182553da16d,21.09180638275917,STALE_HIGH_DROP,URGENT_REFRESH,441,1071,539
2144,content_08270090359f,21.08047410336061,STALE_HIGH_DROP,URGENT_REFRESH,223,8940,5112
2145,content_cb304620c8cf,21.076960135765294,STALE_HIGH_DROP,URGENT_REFRESH,313,55,4
2146,content_634468169a22,21.0609326263634,STALE_HIGH_DROP,URGENT_REFRESH,333,830,382
2147,content_ae2579ba16a1,21.05440857030868,STALE_HIGH_DROP,URGENT_REFRESH,229,78,8
2148,content_a323b12a6965,21.05417834549127,STALE_HIGH_DROP,URGENT_REFRESH,333,591,255
2149,content_e7386d6b2b11,21.053747187510837,STALE_HIGH_DROP,URGENT_REFRESH,333,40,0
2150,content_351d2239ff44,21.053747187510837,STALE_HIGH_DROP,URGENT_REFRESH,333,40,0
2151,content_e0ae71489787,21.053747187510837,STALE_HIGH_DROP,URGENT_REFRESH,333,40,0
2152,content_a695b102ab74,21.05361655954508,STALE_HIGH_DROP,URGENT_REFRESH,211,106,16
2153,content_8ba922f82ace,21.05305180369627,STALE_HIGH_DROP,URGENT_REFRESH,228,727,299
2154,content_bffcab72e1d5,21.04958011049355,STALE_HIGH_DROP,URGENT_REFRESH,557,61,11
2155,content_1edbc8c5de7a,21.049552733707138,STALE_HIGH_DROP,URGENT_REFRESH,545,308,128
2156,content_64a482194d7a,21.048515867840585,STALE_HIGH_DROP,URGENT_REFRESH,504,4156,2469
2157,content_cf7ed01bfc99,21.047378292802023,STALE_HIGH_DROP,URGENT_REFRESH,284,394,148
2158,content_2bdc1c4cdc5a,21.04193248509923,STALE_HIGH_DROP,URGENT_REFRESH,463,3619,2105
2159,content_f85c3f2d6e6b,21.039191305183714,STALE_HIGH_DROP,URGENT_REFRESH,236,226,65
2160,content_872861322be4,21.037517716586805,STALE_HIGH_DROP,URGENT_REFRESH,421,1957,1058
2161,content_bc0a5c6c600d,21.03656084715018,STALE_HIGH_DROP,URGENT_REFRESH,333,329,123
2162,content_98a31770eb9a,21.02484647310066,STALE_HIGH_DROP,URGENT_REFRESH,441,66,11
2163,content_c59805c2db9d,21.024299922918495,STALE_HIGH_DROP,URGENT_REFRESH,236,4544,2469
2164,content_99b00594fa3a,21.023276696618993,STALE_HIGH_DROP,URGENT_REFRESH,482,1079,553
2165,content_3ec5b905ff5e,21.013572906584454,STALE_HIGH_DROP,URGENT_REFRESH,421,34081,22729
2166,content_5d578ecab9ad,21.00949664541767,STALE_HIGH_DROP,URGENT_REFRESH,313,2623,1405
2167,content_7c8c31908857,21.00885493181057,STALE_HIGH_DROP,URGENT_REFRESH,557,222,85
2168,content_f618d8c63499,21.001858152568314,STALE_HIGH_DROP,URGENT_REFRESH,463,4285,2532
2169,content_dda54794e201,21.000378825868836,STALE_HIGH_DROP,URGENT_REFRESH,310,452,181
2170,content_7a82fa0b634e,20.998919677637005,STALE_HIGH_DROP,URGENT_REFRESH,494,35,1
2171,content_2430582ca782,20.98632468989888,STALE_HIGH_DROP,URGENT_REFRESH,300,2283,1197
2172,content_911264ec201b,20.973756672618954,STALE_HIGH_DROP,URGENT_REFRESH,223,659,265
2173,content_227720c1a9cf,20.972563457338733,STALE_HIGH_DROP,URGENT_REFRESH,310,192,58
2174,content_ad0145c7c0b2,20.96627923909256,STALE_HIGH_DROP,URGENT_REFRESH,329,624,273
2175,content_3887d4e7218b,20.957521418067447,STALE_HIGH_DROP,URGENT_REFRESH,445,244,91
2176,content_bbcea5465e70,20.950214159265766,STALE_HIGH_DROP,URGENT_REFRESH,480,639,303
2177,content_86e83855c103,20.946304690032562,STALE_HIGH_DROP,URGENT_REFRESH,487,3301,1922
2178,content_b7b598d56a50,20.9374492843852,STALE_HIGH_DROP,URGENT_REFRESH,537,526,246
2179,content_87a786960b75,20.93666103909907,STALE_HIGH_DROP,URGENT_REFRESH,228,367,127
2180,content_52a801a6164a,20.93414520264844,STALE_HIGH_DROP,URGENT_REFRESH,286,2282,1190
2181,content_6e9cdb6c971a,20.93064841370347,STALE_HIGH_DROP,URGENT_REFRESH,287,3173,1718
2182,content_e446abad1615,20.927509248367162,STALE_HIGH_DROP,URGENT_REFRESH,330,739,335
2183,content_5bb4b343e718,20.9244195142355,STALE_HIGH_DROP,URGENT_REFRESH,229,874,377
2184,content_1619b349ceb6,20.923424502459792,STALE_HIGH_DROP,URGENT_REFRESH,445,11476,7265
2185,content_cd03fd02ad0f,20.92263537995412,STALE_HIGH_DROP,URGENT_REFRESH,421,321,128
2186,content_7fc979553ca6,20.92181117324665,STALE_HIGH_DROP,URGENT_REFRESH,482,16454,10716
2187,content_0082e139827f,20.91987238745118,STALE_HIGH_DROP,URGENT_REFRESH,236,2374,1205
2188,content_fe16a55cd13d,20.912821882471768,STALE_HIGH_DROP,URGENT_REFRESH,231,1562,746
2189,content_bdc433b08671,20.910916854180254,STALE_HIGH_DROP,URGENT_REFRESH,466,15957,10347
2190,content_28965220a279,20.907324026410468,STALE_HIGH_DROP,URGENT_REFRESH,224,346,117
2191,content_3e9616db048d,20.900548249912475,STALE_HIGH_DROP,URGENT_REFRESH,257,7361,4249
2192,content_a2730bca63ef,20.897640754584906,STALE_HIGH_DROP,URGENT_REFRESH,487,83,19
2193,content_3713fdac28b6,20.886398044186375,STALE_HIGH_DROP,URGENT_REFRESH,299,1177,567
2194,content_38b9529bf1b6,20.885206355082794,STALE_HIGH_DROP,URGENT_REFRESH,502,31,0
2195,content_475cb3299049,20.879411633181213,STALE_HIGH_DROP,URGENT_REFRESH,187,190,45
2196,content_5c73fdec275f,20.87922029467811,STALE_HIGH_DROP,URGENT_REFRESH,445,33,0
2197,content_73c77ab3f545,20.872612842469703,STALE_HIGH_DROP,URGENT_REFRESH,256,887,395
2198,content_55139d0defae,20.86422922816821,STALE_HIGH_DROP,URGENT_REFRESH,347,115,28
2199,content_aaaa8246fb79,20.8520359011221,STALE_HIGH_DROP,URGENT_REFRESH,329,3141,1738
2200,content_f8218d351ad6,20.84766049267807,STALE_HIGH_DROP,URGENT_REFRESH,263,458,178
2201,content_d9fd8bb80909,20.841692207039074,STALE_HIGH_DROP,URGENT_REFRESH,545,461,212
2202,content_bcb1ae3617c5,20.831982627892803,STALE_HIGH_DROP,URGENT_REFRESH,224,2527,1286
2203,content_4b10bd84b6b5,20.827221643481174,STALE_HIGH_DROP,URGENT_REFRESH,502,305,126
2204,content_2e9301b26dd5,20.826875451312993,STALE_HIGH_DROP,URGENT_REFRESH,482,382,165
2205,content_970d78c803f0,20.819775945447635,STALE_HIGH_DROP,URGENT_REFRESH,330,971,464
2206,content_df1fa766cac2,20.819411971738788,STALE_HIGH_DROP,URGENT_REFRESH,305,44,1
2207,content_e8fb35ceac65,20.81631273683422,STALE_HIGH_DROP,URGENT_REFRESH,333,1009,486
2208,content_5e534a835454,20.813130230101653,STALE_HIGH_DROP,URGENT_REFRESH,421,158,50
2209,content_f37fc7aaecaa,20.807689468432127,STALE_HIGH_DROP,URGENT_REFRESH,445,2080,1151
2210,content_932b92052cdd,20.80571478005426,STALE_HIGH_DROP,URGENT_REFRESH,482,1039,535
2211,content_a9e7892f28ff,20.80186926948962,STALE_HIGH_DROP,URGENT_REFRESH,313,760,345
2212,content_54d639e084af,20.79914623899631,STALE_HIGH_DROP,URGENT_REFRESH,390,716,336
2213,content_b17ab26b4892,20.796013497131714,STALE_HIGH_DROP,URGENT_REFRESH,362,3129,1757
2214,content_ef5196d96566,20.793663052006018,STALE_HIGH_DROP,URGENT_REFRESH,313,59,6
2215,content_d70581b3ddf2,20.79317753038477,STALE_HIGH_DROP,URGENT_REFRESH,421,11561,7310
2216,content_3c97f7660339,20.79288321988354,STALE_HIGH_DROP,URGENT_REFRESH,337,687,311
2217,content_ebbf03314e8e,20.784337924250547,STALE_HIGH_DROP,URGENT_REFRESH,333,93,19
2218,content_bb4395c0c2ed,20.78347348731528,STALE_HIGH_DROP,URGENT_REFRESH,362,2882,1606
2219,content_22ce386dda2c,20.773721881789925,STALE_HIGH_DROP,URGENT_REFRESH,421,117,32
2220,content_69b51727a5ce,20.773079676564663,STALE_HIGH_DROP,URGENT_REFRESH,223,16733,10128
2221,content_37d204ac0b12,20.76882341502563,STALE_HIGH_DROP,URGENT_REFRESH,236,461,175
2222,content_acb1c2fc44d2,20.764783624619184,STALE_HIGH_DROP,URGENT_REFRESH,466,5322,3226
2223,content_70fc95cfe18b,20.761246271573178,STALE_HIGH_DROP,URGENT_REFRESH,223,97,15
2224,content_542770222476,20.76086076111336,STALE_HIGH_DROP,URGENT_REFRESH,263,51,2
2225,content_09639155e71c,20.760828768254665,STALE_HIGH_DROP,URGENT_REFRESH,482,820,409
2226,content_8b2e8582eb57,20.760401013696352,STALE_HIGH_DROP,URGENT_REFRESH,225,522,202
2227,content_edf55594b59e,20.756447408534797,STALE_HIGH_DROP,URGENT_REFRESH,482,46,5
2228,content_292059c0400f,20.75459174363324,STALE_HIGH_DROP,URGENT_REFRESH,181,85,8
2229,content_9d4e9f7b6e58,20.754072822575193,STALE_HIGH_DROP,URGENT_REFRESH,263,44,0
2230,content_10efef7b5004,20.753409912616707,STALE_HIGH_DROP,URGENT_REFRESH,490,272,109
2231,content_651e82b2a563,20.74809046676898,STALE_HIGH_DROP,URGENT_REFRESH,223,63,4
2232,content_8b9d9d013337,20.747038603460744,STALE_HIGH_DROP,URGENT_REFRESH,445,1386,734
2233,content_184822f4347e,20.74181028021696,STALE_HIGH_DROP,URGENT_REFRESH,445,328,135
2234,content_97edd9d31897,20.738536632393494,STALE_HIGH_DROP,URGENT_REFRESH,421,471,208
2235,content_bd1b47cc7a9c,20.735690547021,STALE_HIGH_DROP,URGENT_REFRESH,313,1001,478
2236,content_6eef5d9075a4,20.73368800207998,STALE_HIGH_DROP,URGENT_REFRESH,236,2141,1082
2237,content_edde2b869b34,20.731303332065632,STALE_HIGH_DROP,URGENT_REFRESH,228,211,60
2238,content_d1ca928ca2da,20.728654657281563,STALE_HIGH_DROP,URGENT_REFRESH,389,1517,797
2239,content_609c24246177,20.72076248287074,STALE_HIGH_DROP,URGENT_REFRESH,390,171,55
2240,content_10c2b2f59827,20.717986782115776,STALE_HIGH_DROP,URGENT_REFRESH,287,2526,1346
2241,content_1d776851b9d1,20.71726608839307,STALE_HIGH_DROP,URGENT_REFRESH,482,1020,526
2242,content_3c4420ed24d2,20.717043502575695,STALE_HIGH_DROP,URGENT_REFRESH,337,621,277
2243,content_fe6d15a64a77,20.71373642280898,STALE_HIGH_DROP,URGENT_REFRESH,236,6440,3658
2244,content_c4b6fe20fadf,20.71048212620808,STALE_HIGH_DROP,URGENT_REFRESH,445,1217,635
2245,content_46afbcfb9cf5,20.705293756779014,STALE_HIGH_DROP,URGENT_REFRESH,463,214,79
2246,content_26d72e99775e,20.70065276013068,STALE_HIGH_DROP,URGENT_REFRESH,390,557,251
2247,content_b99427238b18,20.70021666524082,STALE_HIGH_DROP,URGENT_REFRESH,504,675,330
2248,content_6c16039d7535,20.697438098693734,STALE_HIGH_DROP,URGENT_REFRESH,229,609,247
2249,content_8f301b20e516,20.696695785625568,STALE_HIGH_DROP,URGENT_REFRESH,236,573,231
2250,content_3a9fa1b4e069,20.695196493980344,STALE_HIGH_DROP,URGENT_REFRESH,277,398,153
2251,content_95cd55a08482,20.68954434046895,STALE_HIGH_DROP,URGENT_REFRESH,441,571,265
2252,content_cdd4dfeea367,20.688244748718258,STALE_HIGH_DROP,URGENT_REFRESH,181,680,265
2253,content_41636666dbe3,20.68517062052013,STALE_HIGH_DROP,URGENT_REFRESH,310,495,207
2254,content_524beeec873c,20.679302845315277,STALE_HIGH_DROP,URGENT_REFRESH,445,742,361
2255,content_305bcf425951,20.678981267881763,STALE_HIGH_DROP,URGENT_REFRESH,216,162,39
2256,content_f6a405fda161,20.661337891691062,STALE_HIGH_DROP,URGENT_REFRESH,441,148,47
2257,content_3af4a161a262,20.652081711686865,STALE_HIGH_DROP,URGENT_REFRESH,211,6444,3611
2258,content_c9565ff9325a,20.650625474642172,STALE_HIGH_DROP,URGENT_REFRESH,225,1372,648
2259,content_7be1f9930cea,20.649747625474877,STALE_HIGH_DROP,URGENT_REFRESH,287,480,196
2260,content_92c99a365dfe,20.64612220048567,STALE_HIGH_DROP,URGENT_REFRESH,284,1319,648
2261,content_914a6de7d899,20.644977419963393,STALE_HIGH_DROP,URGENT_REFRESH,545,491,231
2262,content_46bedd3baee6,20.6448901815378,STALE_HIGH_DROP,URGENT_REFRESH,312,1582,810
2263,content_be056fe8c0a9,20.644069040991603,STALE_HIGH_DROP,URGENT_REFRESH,310,39,0
2264,content_96f899b54f8e,20.63898773775977,STALE_HIGH_DROP,URGENT_REFRESH,263,108,22
2265,content_8f46dd945a65,20.6371614065439,STALE_HIGH_DROP,URGENT_REFRESH,482,125,38
2266,content_8bd4ded768c1,20.635477112367454,STALE_HIGH_DROP,URGENT_REFRESH,287,1220,594
2267,content_a0f7ec828475,20.63403257460414,STALE_HIGH_DROP,URGENT_REFRESH,263,50,2
2268,content_8b08ec7fc725,20.620772154609526,STALE_HIGH_DROP,URGENT_REFRESH,237,46,0
2269,content_216e491cf375,20.619698275513873,STALE_HIGH_DROP,URGENT_REFRESH,187,505,185
2270,content_0c24b80ce3ae,20.61821029300505,STALE_HIGH_DROP,URGENT_REFRESH,333,170,52
2271,content_a0ff9ea48baf,20.61663735833401,STALE_HIGH_DROP,URGENT_REFRESH,482,789,394
2272,content_749d7cc87f7c,20.613536102848546,STALE_HIGH_DROP,URGENT_REFRESH,323,95,20
2273,content_d9ef4c7ca79d,20.612298313271207,STALE_HIGH_DROP,URGENT_REFRESH,236,246,77
2274,content_87b6884c70ad,20.60493218961754,STALE_HIGH_DROP,URGENT_REFRESH,333,53,5
2275,content_290452092d30,20.601830718129545,STALE_HIGH_DROP,URGENT_REFRESH,286,957,449
2276,content_9bdc7f8df2c4,20.60061968442594,STALE_HIGH_DROP,URGENT_REFRESH,333,1104,545
2277,content_615f9ffe9296,20.59956124020721,STALE_HIGH_DROP,URGENT_REFRESH,236,1466,708
2278,content_b054abd6b94e,20.595914348633823,STALE_HIGH_DROP,URGENT_REFRESH,347,203,68
2279,content_dd95369c8726,20.59506157492587,STALE_HIGH_DROP,URGENT_REFRESH,300,226,75
2280,content_5be5abaf52d5,20.586211620433364,STALE_HIGH_DROP,URGENT_REFRESH,333,316,121
2281,content_f48715fb79b4,20.585533285047003,STALE_HIGH_DROP,URGENT_REFRESH,482,457,208
2282,content_b281bc2c616c,20.58470659931412,STALE_HIGH_DROP,URGENT_REFRESH,489,83,20
2283,content_ecdd7308565e,20.581485527024284,STALE_HIGH_DROP,URGENT_REFRESH,545,5830,3634
2284,content_22b78f4c5997,20.576123201360197,STALE_HIGH_DROP,URGENT_REFRESH,263,566,236
2285,content_be0172f50252,20.574049140874877,STALE_HIGH_DROP,URGENT_REFRESH,263,102,20
2286,content_e3aeb690d4e7,20.572537731706458,STALE_HIGH_DROP,URGENT_REFRESH,280,41,0
2287,content_8117003483cb,20.565183664844827,STALE_HIGH_DROP,URGENT_REFRESH,229,129,28
2288,content_7d889c888b02,20.56348072739087,STALE_HIGH_DROP,URGENT_REFRESH,224,13593,8170
2289,content_7c71bc669f1e,20.56263110044594,STALE_HIGH_DROP,URGENT_REFRESH,236,420,158
2290,content_d497a9822456,20.560951403123855,STALE_HIGH_DROP,URGENT_REFRESH,223,74,8
2291,content_d4c446c73cee,20.555812368088684,STALE_HIGH_DROP,URGENT_REFRESH,182,62,2
2292,content_45db32ece022,20.55578799020323,STALE_HIGH_DROP,URGENT_REFRESH,229,82,11
2293,content_f5491f6ff669,20.555705477699384,STALE_HIGH_DROP,URGENT_REFRESH,300,518,219
2294,content_131927c00278,20.550518664932635,STALE_HIGH_DROP,URGENT_REFRESH,504,184,67
2295,content_76430f83da02,20.543854515840998,STALE_HIGH_DROP,URGENT_REFRESH,236,2774,1459
2296,content_9c0238397980,20.54158782076758,STALE_HIGH_DROP,URGENT_REFRESH,284,906,422
2297,content_36a35e71b928,20.539676715756478,STALE_HIGH_DROP,URGENT_REFRESH,256,121,27
2298,content_8c75fa78ed3b,20.539349149203385,STALE_HIGH_DROP,URGENT_REFRESH,299,514,217
2299,content_04c10b7d4b2b,20.53529794959006,STALE_HIGH_DROP,URGENT_REFRESH,330,209,70
2300,content_ce89c78c756e,20.532440778109464,STALE_HIGH_DROP,URGENT_REFRESH,333,916,441
2301,content_373ec112d46d,20.53147799440358,STALE_HIGH_DROP,URGENT_REFRESH,487,542,256
2302,content_53fb580be607,20.52995632634942,STALE_HIGH_DROP,URGENT_REFRESH,333,13313,8360
2303,content_508d377f7154,20.52943589704144,STALE_HIGH_DROP,URGENT_REFRESH,330,856,407
2304,content_f2de3fc74e8f,20.507419436754876,STALE_HIGH_DROP,URGENT_REFRESH,286,2549,1371
2305,content_5f324a8d169d,20.50540838826241,STALE_HIGH_DROP,URGENT_REFRESH,389,60,9
2306,content_fcfe44d0a076,20.48780033012928,STALE_HIGH_DROP,URGENT_REFRESH,445,832,416
2307,content_6d9609b34434,20.48534369500811,STALE_HIGH_DROP,URGENT_REFRESH,287,1450,729
2308,content_49eea188f8e9,20.48523397929413,STALE_HIGH_DROP,URGENT_REFRESH,223,124,26
2309,content_90f84ecc4cca,20.479713802936384,STALE_HIGH_DROP,URGENT_REFRESH,421,315,129
2310,content_dc2fd2c8b270,20.475469282523903,STALE_HIGH_DROP,URGENT_REFRESH,281,3357,1856
2311,content_5515fdc939d8,20.469548478839894,STALE_HIGH_DROP,URGENT_REFRESH,445,94,24
2312,content_eb3404dc33dc,20.467800029638244,STALE_HIGH_DROP,URGENT_REFRESH,223,444,168
2313,content_0f2623d22362,20.466403151567203,STALE_HIGH_DROP,URGENT_REFRESH,236,6937,4001
2314,content_78fcbf5ad98b,20.459973361303,STALE_HIGH_DROP,URGENT_REFRESH,257,5259,2997
2315,content_492a92727bfe,20.45414418453044,STALE_HIGH_DROP,URGENT_REFRESH,441,2260,1277
2316,content_908f1cf105f2,20.44658752887677,STALE_HIGH_DROP,URGENT_REFRESH,256,567,237
2317,content_7080fbaa12fb,20.434207448206745,STALE_HIGH_DROP,URGENT_REFRESH,257,515,211
2318,content_ddbd23e35481,20.431792127961007,STALE_HIGH_DROP,URGENT_REFRESH,263,73,10
2319,content_86ff716905fe,20.42757631463274,STALE_HIGH_DROP,URGENT_REFRESH,236,1992,1012
2320,content_fb4884e34467,20.425821234506444,STALE_HIGH_DROP,URGENT_REFRESH,390,70,13
2321,content_db5b1421e928,20.422942918452495,STALE_HIGH_DROP,URGENT_REFRESH,256,1520,756
2322,content_54b783d8a08a,20.41783915746198,STALE_HIGH_DROP,URGENT_REFRESH,257,127,30
2323,content_1ce970a1e740,20.41669827045195,STALE_HIGH_DROP,URGENT_REFRESH,310,129,34
2324,content_dc9b33355050,20.415442026801117,STALE_HIGH_DROP,URGENT_REFRESH,333,485,209
2325,content_591e42284b84,20.411411451758745,STALE_HIGH_DROP,URGENT_REFRESH,263,64,7
2326,content_517ea6adae5d,20.40744443083946,STALE_HIGH_DROP,URGENT_REFRESH,344,409,171
2327,content_7dc32a8e7b2a,20.404229826088013,STALE_HIGH_DROP,URGENT_REFRESH,311,44,2
2328,content_82597c600a3e,20.397900931425163,STALE_HIGH_DROP,URGENT_REFRESH,314,104,24
2329,content_d1d9652e853a,20.39019487699902,STALE_HIGH_DROP,URGENT_REFRESH,229,111,22
2330,content_61c10426474c,20.38669303126078,STALE_HIGH_DROP,URGENT_REFRESH,330,2692,1494
2331,content_d2d2a92dc28d,20.384532457572508,STALE_HIGH_DROP,URGENT_REFRESH,287,1810,941
2332,content_d2185a962896,20.383671522953176,STALE_HIGH_DROP,URGENT_REFRESH,263,1414,701
2333,content_44e3f0d3acd7,20.38141547743478,STALE_HIGH_DROP,URGENT_REFRESH,310,152,44
2334,content_236a5b9f7660,20.377933329039013,STALE_HIGH_DROP,URGENT_REFRESH,460,568,270
2335,content_dc2b2fe9294c,20.375624332496546,STALE_HIGH_DROP,URGENT_REFRESH,463,78,18
2336,content_0973288c77f9,20.372680964185946,STALE_HIGH_DROP,URGENT_REFRESH,480,18184,12068
2337,content_b88b3946f2d6,20.370676078424633,STALE_HIGH_DROP,URGENT_REFRESH,284,144,39
2338,content_45c9bfa5ef20,20.365942155672787,STALE_HIGH_DROP,URGENT_REFRESH,236,1563,771
2339,content_3121431b8cc3,20.362829422241667,STALE_HIGH_DROP,URGENT_REFRESH,460,39,3
2340,content_92adccaa4fef,20.353905258591304,STALE_HIGH_DROP,URGENT_REFRESH,236,508,204
2341,content_ef7f2e6f7926,20.35152769708258,STALE_HIGH_DROP,URGENT_REFRESH,236,14884,9118
2342,content_1a63c3188620,20.35039554851081,STALE_HIGH_DROP,URGENT_REFRESH,348,38,1
2343,content_37c34ce699c3,20.34542339298042,STALE_HIGH_DROP,URGENT_REFRESH,236,7760,4536
2344,content_db02dd713071,20.33997454076966,STALE_HIGH_DROP,URGENT_REFRESH,333,1362,701
2345,content_f86bab7c3153,20.339500197316088,STALE_HIGH_DROP,URGENT_REFRESH,299,4409,2535
2346,content_eac627facfe5,20.33451622235665,STALE_HIGH_DROP,URGENT_REFRESH,537,86,23
2347,content_76f30eda1e45,20.333458025032204,STALE_HIGH_DROP,URGENT_REFRESH,545,425,198
2348,content_bc805497f866,20.33277725277501,STALE_HIGH_DROP,URGENT_REFRESH,445,109,31
2349,content_3dd595f1c364,20.332024270623037,STALE_HIGH_DROP,URGENT_REFRESH,480,1201,643
2350,content_4524b1ded2c3,20.32670449694001,STALE_HIGH_DROP,URGENT_REFRESH,223,688,292
2351,content_4eeb37bf13e9,20.325478196764973,STALE_HIGH_DROP,URGENT_REFRESH,284,590,257
2352,content_0507ad2b8562,20.324188894948247,STALE_HIGH_DROP,URGENT_REFRESH,286,719,326
2353,content_d39d563f9a29,20.32208104400812,STALE_HIGH_DROP,URGENT_REFRESH,224,315,109
2354,content_07445a84d693,20.321819250828877,STALE_HIGH_DROP,URGENT_REFRESH,333,319,125
2355,content_edc9950fab0a,20.313899681443843,STALE_HIGH_DROP,URGENT_REFRESH,330,609,276
2356,content_19fecf42a04b,20.308374015894845,STALE_HIGH_DROP,URGENT_REFRESH,182,121,22
2357,content_dcd0642decdb,20.302405378022513,STALE_HIGH_DROP,URGENT_REFRESH,333,106,26
2358,content_99fb3a5b96a6,20.289306998219914,STALE_HIGH_DROP,URGENT_REFRESH,390,719,347
2359,content_9090bbd63680,20.287180266471257,STALE_HIGH_DROP,URGENT_REFRESH,300,272,99
2360,content_cfe0815a3229,20.27735299075904,STALE_HIGH_DROP,URGENT_REFRESH,445,434,196
2361,content_3b20dea26bfa,20.27663444909692,STALE_HIGH_DROP,URGENT_REFRESH,236,1065,498
2362,content_cf19e8394251,20.27450282945129,STALE_HIGH_DROP,URGENT_REFRESH,333,2014,1090
2363,content_abf470f378fd,20.272716947829394,STALE_HIGH_DROP,URGENT_REFRESH,309,598,267
2364,content_f5a55ec15615,20.262819082631815,STALE_HIGH_DROP,URGENT_REFRESH,230,1764,885
2365,content_9dc0f5372b8f,20.262595070058723,STALE_HIGH_DROP,URGENT_REFRESH,223,129,29
2366,content_5053a59f5e7e,20.257966562826734,STALE_HIGH_DROP,URGENT_REFRESH,183,85,10
2367,content_ed8d3d6827b7,20.25545912740171,STALE_HIGH_DROP,URGENT_REFRESH,182,291,91
2368,content_4e969df5f653,20.25526578939688,STALE_HIGH_DROP,URGENT_REFRESH,421,692,337
2369,content_e9a09103b376,20.24025802976653,STALE_HIGH_DROP,URGENT_REFRESH,313,438,184
